,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
2957,Lucas Chiaretti,67,67,675000,1500,171,67,32,Left,68.5,25.0,51.666666666666664,67.0,64.42857142857143,63.0,8.4
2958,Pape Paye,67,67,625000,2400,169,65,30,Right,55.0,62.666666666666664,59.666666666666664,58.333333333333336,75.0,40.125,11.6
2959,Abdulaziz Al Jebreen,67,67,650000,11500,179,73,30,Right,65.5,60.666666666666664,65.5,68.33333333333333,63.857142857142854,61.625,12.4
2960,Peter van Ooijen,67,67,800000,3200,180,73,28,Right,70.0,38.666666666666664,58.5,68.66666666666667,59.857142857142854,65.75,10.6
2961,Markus Kuster,67,70,700000,4800,194,82,26,Right,21.0,19.666666666666668,30.5,17.666666666666668,37.857142857142854,19.5,66.0
2962,Gégé,67,67,575000,6600,184,78,32,Right,53.5,65.0,55.166666666666664,57.333333333333336,62.714285714285715,38.75,10.6
2963,Srđan Spiridonović,67,68,900000,2600,172,69,26,Left,71.0,34.333333333333336,47.333333333333336,56.0,76.85714285714286,63.25,11.4
2964,Renato,67,69,825000,1700,185,77,27,Right,66.0,67.66666666666667,63.666666666666664,64.0,66.71428571428571,58.25,12.2
2965,Mohammed Jahfali,67,67,675000,11500,185,70,29,Right,44.5,65.33333333333333,57.333333333333336,53.333333333333336,66.28571428571429,38.5,10.2
2966,Mansour Al Harbi,67,67,550000,11000,175,75,32,Left,63.5,63.666666666666664,60.666666666666664,64.66666666666667,73.42857142857143,46.125,10.6
2967,Derik,67,70,850000,3700,183,74,27,Right,60.5,63.333333333333336,61.5,58.333333333333336,70.85714285714286,46.5,14.2
2968,Kieran Sadlier,67,70,975000,3900,182,66,25,Right,67.5,34.333333333333336,57.833333333333336,61.333333333333336,70.42857142857143,66.0,10.0
2969,Johannes Wurtz,67,67,825000,7600,182,78,28,Right,61.0,60.0,66.83333333333333,58.666666666666664,69.28571428571429,61.25,11.4
2970,Joe Rafferty,67,69,825000,8300,180,74,26,Right,61.5,67.66666666666667,58.333333333333336,60.333333333333336,71.14285714285714,42.75,12.2
2971,Terell Ondaan,67,68,900000,2600,173,67,27,Right,71.0,28.666666666666668,57.5,57.0,80.28571428571429,60.5,9.6
2972,Diogo Mateus,67,68,775000,3300,173,67,27,Right,61.5,69.66666666666667,55.5,56.0,67.71428571428571,37.75,10.4
2973,Buatu,67,71,875000,3000,187,83,26,Right,54.5,65.0,58.333333333333336,57.0,59.142857142857146,44.375,9.0
2974,Rasmus Thelander,67,67,700000,4900,190,87,29,Right,41.0,66.33333333333333,52.333333333333336,45.0,53.57142857142857,33.875,11.8
2975,Darío Burbano,67,67,675000,1500,168,63,32,Right,70.0,46.666666666666664,52.5,61.333333333333336,70.85714285714286,61.625,11.2
2976,Adam Frączczak,67,67,675000,2700,184,79,33,Right,62.0,64.0,69.5,65.0,72.71428571428571,64.0,10.0
2977,Mateusz Matras,67,67,675000,2300,193,88,29,Right,55.0,66.66666666666667,61.833333333333336,57.333333333333336,55.857142857142854,47.375,10.4
2978,Bart van Hintum,67,67,475000,3600,177,76,33,Left,64.0,66.66666666666667,63.0,68.66666666666667,65.42857142857143,63.75,10.0
2979,Kristoffer Haugen,67,69,825000,2500,188,77,26,Left,63.5,64.0,61.333333333333336,64.33333333333333,73.14285714285714,57.25,11.4
2980,Chris Maxwell,67,69,675000,3200,185,74,30,Right,19.5,12.666666666666666,33.0,19.0,47.285714285714285,19.875,66.8
2981,Panagiotis Vlachodimos,67,67,800000,2400,183,74,28,Right,65.5,31.666666666666668,56.833333333333336,64.33333333333333,66.28571428571429,60.25,10.6
2982,Alex Grant,67,67,725000,2700,191,88,26,Left,38.5,65.66666666666667,52.666666666666664,45.666666666666664,65.57142857142857,33.5,10.0
2983,Carlos Rivero,67,67,725000,5300,179,80,27,Right,63.0,65.0,50.666666666666664,48.666666666666664,60.285714285714285,35.5,11.6
2984,Freddie Ladapo,67,68,900000,4800,183,79,27,Right,64.5,21.0,51.833333333333336,43.666666666666664,72.71428571428571,56.375,10.8
2985,Mickey van der Hart,67,71,725000,2600,188,87,26,Left,20.0,12.666666666666666,37.0,23.666666666666668,45.57142857142857,20.0,66.8
2986,Tony Watt,67,70,975000,3000,182,76,26,Right,67.5,20.333333333333332,57.166666666666664,43.0,73.14285714285714,59.375,11.8
2987,David Henen,67,72,1000000,4500,186,73,24,Right,72.0,21.0,52.333333333333336,60.333333333333336,68.85714285714286,59.5,13.0
2988,Jordan Moore-Taylor,67,72,900000,3500,178,83,26,Left,54.5,65.0,54.166666666666664,60.0,73.57142857142857,44.25,10.8
2989,Hjörtur Hermannsson,67,72,925000,5500,190,81,25,Right,55.0,64.0,56.333333333333336,51.666666666666664,62.857142857142854,30.75,13.0
2990,Tom Pettersson,67,67,650000,2900,190,83,30,Left,57.5,65.0,64.16666666666667,57.0,59.857142857142854,51.625,8.6
2991,Erik Zenga,67,68,875000,2700,181,76,27,Right,68.5,62.333333333333336,63.0,66.33333333333333,66.42857142857143,52.0,10.4
2992,Levent Gülen,67,71,875000,4500,185,77,26,Right,60.0,65.0,53.833333333333336,52.666666666666664,75.85714285714286,38.0,12.2
2993,Mario Saldívar,67,67,600000,5300,174,74,31,Right,62.0,67.66666666666667,59.5,52.666666666666664,73.14285714285714,44.25,12.6
2994,Lasse Vigen,67,72,1000000,6200,180,80,26,Right,67.0,61.0,62.833333333333336,63.0,72.28571428571429,54.125,11.8
2995,Douglas Grolli,67,67,650000,3700,189,84,30,Right,41.5,67.0,53.833333333333336,39.333333333333336,53.0,45.75,9.4
2996,Anthony Jung,67,67,675000,6500,185,87,28,Left,66.0,65.0,59.666666666666664,66.66666666666667,71.14285714285714,61.875,10.4
2997,Mart Lieder,67,67,750000,6000,188,85,30,Right,66.5,17.0,56.666666666666664,48.333333333333336,72.14285714285714,56.25,11.4
2998,Dominik Wydra,67,68,800000,2700,186,85,26,Right,60.0,65.0,61.0,63.333333333333336,69.42857142857143,55.5,10.0
2999,David Fällman,67,67,650000,2100,187,84,30,Right,41.0,64.66666666666667,54.333333333333336,42.0,55.285714285714285,33.75,12.8
3000,Ruben Kristiansen,67,67,550000,2400,183,74,32,Left,62.0,64.0,61.166666666666664,59.333333333333336,73.42857142857143,44.0,11.8
3001,Tom Boere,67,68,900000,3900,183,80,27,Right,60.0,26.333333333333332,53.833333333333336,48.333333333333336,68.14285714285714,66.125,9.8
3002,Cándido Ramírez,67,68,900000,4000,170,67,27,Left,67.0,34.333333333333336,52.5,60.666666666666664,67.0,59.125,11.0
3003,José Valencia,67,67,825000,6300,187,81,28,Right,64.5,19.0,52.666666666666664,39.333333333333336,70.57142857142857,57.125,12.4
3004,Nick DeLeon,67,67,775000,3100,178,77,30,Right,66.0,57.666666666666664,63.333333333333336,64.33333333333333,70.28571428571429,61.0,9.8
3005,Tom Naylor,67,68,750000,4600,188,72,29,Right,61.5,65.0,64.16666666666667,60.0,71.57142857142857,55.375,9.6
3006,Jordan Willis,67,72,925000,4000,180,70,26,Right,57.0,65.33333333333333,55.0,49.0,75.0,34.875,9.4
3007,Rudy Camacho,67,67,675000,2900,185,79,29,Right,62.0,64.66666666666667,61.833333333333336,63.333333333333336,55.142857142857146,45.625,9.8
3008,Jérémy Frick,67,71,725000,3600,192,90,27,Left,20.0,14.666666666666666,27.166666666666668,27.333333333333332,47.714285714285715,15.125,66.4
3009,Juan Cruz,67,68,775000,2500,180,70,28,Left,60.5,65.33333333333333,52.166666666666664,61.666666666666664,69.0,43.375,11.4
3010,Alexandru Mățel,67,67,625000,3300,177,72,30,Right,63.0,65.0,61.5,62.0,65.71428571428571,53.375,9.6
3011,Cameron McGeehan,67,72,925000,3900,180,71,25,Right,66.5,62.333333333333336,64.33333333333333,62.666666666666664,69.57142857142857,57.375,10.2
3012,Davide Marsura,67,68,900000,1500,187,78,26,Right,69.0,26.666666666666668,52.833333333333336,58.0,76.14285714285714,61.125,8.4
3013,Moreno Rutten,67,68,775000,1500,177,69,27,Right,64.0,67.66666666666667,60.0,60.0,70.14285714285714,49.0,11.2
3014,Alex Gorrín,67,68,825000,3500,184,78,27,Right,67.0,65.66666666666667,62.333333333333336,60.666666666666664,61.857142857142854,51.0,10.4
3015,Caner Cavlan,67,67,675000,5500,174,68,28,Left,67.5,63.666666666666664,64.0,70.66666666666667,69.57142857142857,61.125,10.2
3016,Marco Chiosa,67,70,850000,1500,181,74,26,Left,56.0,68.0,52.0,48.333333333333336,71.85714285714286,27.125,11.2
3017,Borys Tashchy,67,70,975000,6700,192,90,27,Right,68.0,32.666666666666664,57.5,58.666666666666664,64.28571428571429,60.375,11.2
3018,Gwion Edwards,67,67,825000,5200,175,76,27,Right,69.0,37.0,55.333333333333336,63.0,68.42857142857143,59.125,9.6
3019,Tekio,67,67,650000,2600,175,72,30,Right,50.5,69.0,55.166666666666664,60.333333333333336,71.28571428571429,40.5,8.0
3020,Sandy Walsh,67,72,925000,4400,180,76,25,Right,63.5,65.66666666666667,62.833333333333336,64.33333333333333,68.71428571428571,42.375,10.6
3021,Michael Ihiekwe,67,69,825000,4100,186,81,27,Right,53.0,64.33333333333333,50.666666666666664,44.666666666666664,68.42857142857143,37.375,10.2
3022,Mason Bennett,67,73,1100000,9100,178,64,24,Right,67.0,37.666666666666664,62.166666666666664,60.666666666666664,75.71428571428571,60.25,11.2
3023,Martin Pušić,67,67,675000,7500,187,76,32,Left,62.5,34.666666666666664,61.333333333333336,57.0,71.57142857142857,65.125,13.0
3024,André Weis,67,67,550000,1600,189,84,30,Right,16.5,13.333333333333334,29.666666666666668,24.0,43.714285714285715,16.75,65.8
3025,Benedikt Röcker,67,67,650000,5900,197,92,30,Left,39.5,67.66666666666667,49.5,45.333333333333336,46.285714285714285,35.625,11.2
3026,Herolind Shala,67,67,775000,2100,178,71,28,Left,70.5,53.333333333333336,67.0,60.333333333333336,72.0,57.875,11.2
3027,Guillaume Hubert,67,71,725000,5200,198,88,26,Right,19.0,14.666666666666666,33.5,24.666666666666668,44.285714285714285,16.875,66.0
3028,Jordan Archer,67,69,675000,10000,191,80,27,Right,22.0,15.666666666666666,29.166666666666668,23.666666666666668,45.714285714285715,20.875,67.4
3029,Herman Stengel,67,72,1000000,1700,180,74,25,Right,66.5,54.666666666666664,66.16666666666667,65.33333333333333,67.28571428571429,60.5,12.0
3030,Emyr Huws,67,70,950000,4900,177,73,26,Left,66.0,55.666666666666664,64.5,67.66666666666667,65.28571428571429,60.0,8.0
3031,Bjarne Thoelke,67,69,800000,4500,191,84,28,Right,56.0,65.0,56.5,49.333333333333336,51.57142857142857,39.25,12.2
3032,Cristiano,67,68,650000,2700,191,80,29,Right,18.0,11.333333333333334,32.666666666666664,21.0,42.714285714285715,20.75,66.0
3033,Nils Röseler,67,68,775000,2900,190,80,28,Right,55.0,66.33333333333333,60.5,54.333333333333336,61.42857142857143,39.75,9.0
3034,Sebastian Maier,67,69,925000,6100,179,68,26,Right,68.0,28.333333333333332,56.166666666666664,62.666666666666664,69.42857142857143,62.5,9.8
3035,Lukáš Droppa,67,67,625000,3200,183,84,31,Right,58.0,65.33333333333333,65.5,62.666666666666664,67.85714285714286,52.875,9.4
3036,Phillipp Steinhart,67,68,775000,1500,182,80,28,Left,62.0,62.666666666666664,58.0,69.0,72.57142857142857,62.0,12.0
3037,Diego Rubio,67,70,950000,3000,180,77,27,Right,69.5,36.0,58.833333333333336,54.666666666666664,69.57142857142857,66.0,10.8
3038,Salim Khelifi,67,68,900000,5700,173,65,26,Right,69.5,30.666666666666668,54.833333333333336,55.0,73.28571428571429,52.375,11.0
3039,Paweł Olkowski,67,67,625000,4900,184,76,30,Right,64.5,65.0,64.5,63.666666666666664,70.14285714285714,53.625,12.6
3040,Adedeji Oshilaja,67,69,825000,5600,181,75,27,Right,55.0,65.66666666666667,43.833333333333336,52.666666666666664,78.57142857142857,30.125,13.2
3041,Dimitri Mohamed,67,67,700000,4500,182,73,31,Left,65.0,65.0,67.66666666666667,66.66666666666667,69.71428571428571,59.375,12.4
3042,Paul Izzo,67,69,675000,1500,185,81,25,Right,22.5,18.0,38.5,25.666666666666668,55.142857142857146,17.875,65.8
3043,Andreas Wiegel,67,67,675000,4100,179,70,29,Right,65.0,61.666666666666664,66.16666666666667,64.0,75.28571428571429,57.625,12.4
3044,Matty Kennedy,67,70,975000,2800,175,65,25,Right,68.5,48.333333333333336,56.333333333333336,60.0,76.14285714285714,54.5,13.0
3045,Curtis Edwards,67,70,950000,2200,180,70,26,Right,64.5,58.666666666666664,65.33333333333333,68.0,62.714285714285715,63.125,12.4
3046,Aleksandar Tonev,67,67,,,178,70,30,Right,68.0,42.0,53.666666666666664,63.666666666666664,76.14285714285714,64.125,10.2
3047,Alexander Ludwig,67,72,900000,3900,184,85,27,Left,58.5,66.0,56.5,60.0,67.42857142857143,46.0,11.4
3048,Mikel Iribas,67,67,550000,2700,184,78,32,Right,62.5,64.0,62.5,63.333333333333336,68.71428571428571,55.625,11.2
3049,Martin Kobylański,67,70,950000,2300,179,77,26,Right,68.0,31.666666666666668,54.333333333333336,60.333333333333336,70.28571428571429,65.125,10.2
3050,Chaker Alhadhur,67,67,675000,2300,172,65,28,Right,61.0,65.66666666666667,56.0,61.0,70.85714285714286,45.875,11.6
3051,Richard Windbichler,67,67,675000,4300,183,72,29,Right,51.5,61.666666666666664,61.666666666666664,53.0,67.85714285714286,35.875,10.8
3052,Kijera,67,67,350000,3000,177,73,34,Left,58.5,63.333333333333336,63.5,69.0,69.14285714285714,58.25,11.6
3053,Joazhiño Arroé,67,67,800000,6300,175,69,28,Right,70.0,26.666666666666668,52.166666666666664,66.0,67.57142857142857,45.5,10.6
3054,Jiří Skalák,67,67,800000,5300,177,76,28,Right,69.0,18.333333333333332,61.5,64.33333333333333,68.57142857142857,63.875,10.8
3055,Quentin Martinus,67,67,775000,4700,183,70,29,Left,65.0,38.333333333333336,60.5,65.33333333333333,70.85714285714286,62.125,14.2
3056,Hekuran Kryeziu,67,70,850000,5000,181,75,27,Right,64.5,62.666666666666664,64.0,65.66666666666667,75.42857142857143,56.625,11.4
3057,Benjamin Kessel,67,67,550000,2200,191,83,32,Right,60.5,69.33333333333333,65.66666666666667,62.0,61.42857142857143,55.875,12.4
3058,Leandro,67,68,900000,3600,177,78,27,Right,65.0,26.0,58.0,62.666666666666664,71.57142857142857,61.375,11.8
3059,Kristoffer Løkberg,67,67,775000,1800,174,69,28,Right,64.5,59.0,65.5,63.0,75.57142857142857,55.875,11.4
3060,Andrey Galabinov,67,67,725000,1900,192,88,31,Right,61.5,16.0,53.5,54.333333333333336,52.714285714285715,67.75,9.2
3061,Ben Halloran,67,67,800000,2100,180,77,28,Right,66.5,33.333333333333336,53.833333333333336,60.0,74.42857142857143,54.875,12.4
3062,Scott Wootton,67,68,775000,6400,188,78,28,Right,54.5,65.0,50.5,52.666666666666664,62.0,32.25,12.4
3063,Noguera,67,67,750000,4200,173,68,30,Right,67.0,54.666666666666664,62.833333333333336,67.33333333333333,63.714285714285715,55.875,11.6
3064,Sin Se Gye,67,67,650000,2100,178,76,29,Right,59.5,61.666666666666664,66.0,67.66666666666667,77.57142857142857,54.5,10.4
3065,David Mitov Nilsson,67,69,675000,1700,190,86,29,Right,19.0,15.666666666666666,35.833333333333336,30.0,42.714285714285715,18.75,67.0
3066,Joe Newell,67,67,825000,3200,185,79,27,Left,65.0,61.0,57.666666666666664,66.33333333333333,66.85714285714286,63.25,11.0
3067,Cornel Râpă,67,67,625000,2600,180,72,30,Right,59.0,67.33333333333333,59.0,61.333333333333336,71.0,52.25,11.0
3068,Václav Hladký,67,69,675000,2300,189,80,29,Right,26.5,20.666666666666668,39.333333333333336,27.333333333333332,53.0,22.625,65.0
3069,Isma,67,67,800000,2100,184,75,29,Right,67.0,20.333333333333332,55.0,59.0,66.71428571428571,61.0,10.4
3070,Borja Granero,67,67,650000,2600,187,72,30,Left,55.5,63.0,65.16666666666667,54.333333333333336,65.57142857142857,57.5,11.0
3071,Richie Towell,67,67,775000,7000,173,66,29,Right,63.5,61.666666666666664,65.83333333333333,63.0,71.28571428571429,60.875,9.0
3072,Luuk Koopmans,67,69,675000,4300,190,83,27,Right,26.0,11.333333333333334,36.833333333333336,29.0,42.857142857142854,20.75,65.6
3073,Hernán,67,67,750000,4000,181,72,30,Right,66.0,64.33333333333333,66.33333333333333,63.666666666666664,63.285714285714285,56.375,12.4
3074,Hector Jimenez,67,67,600000,2800,175,64,31,Right,66.0,64.33333333333333,65.33333333333333,63.333333333333336,70.85714285714286,60.375,12.8
3075,Josh Williams,67,67,575000,2800,188,88,32,Right,56.0,63.333333333333336,59.5,62.333333333333336,64.0,49.625,12.4
3076,Perry Kitchen,67,68,775000,2800,183,73,28,Right,57.5,65.0,60.5,59.666666666666664,67.28571428571429,57.25,12.8
3077,Wálter Chalá,67,67,825000,6300,179,70,28,Right,64.0,26.666666666666668,55.833333333333336,48.0,76.28571428571429,58.5,11.4
3078,Chuks Aneke,67,70,975000,6500,191,83,27,Right,68.0,50.0,61.0,64.0,64.28571428571429,62.875,9.2
3079,Yu Hai,67,67,500000,4200,183,70,33,Left,70.5,65.33333333333333,66.0,66.0,71.42857142857143,59.75,14.0
3080,Luis Carlos Arias,67,67,375000,5800,167,70,35,Left,64.5,64.66666666666667,65.16666666666667,65.66666666666667,76.71428571428571,65.375,11.0
3081,Thomas Bruns,67,67,775000,6400,177,72,28,Right,66.0,60.0,67.0,63.0,70.14285714285714,62.125,12.0
3082,Jeff Attinella,67,67,525000,2200,188,86,31,Right,20.0,17.333333333333332,38.666666666666664,29.0,48.285714285714285,23.25,66.0
3083,Russell Teibert,67,67,800000,3000,173,66,27,Left,68.0,64.33333333333333,63.166666666666664,67.66666666666667,64.71428571428571,54.0,10.0
3084,Noë Dussenne,67,69,800000,5100,191,80,28,Right,43.0,66.33333333333333,56.0,48.666666666666664,46.857142857142854,43.0,12.2
3085,Ryan Johnson Laursen,67,67,675000,4900,182,79,28,Right,62.5,61.0,53.5,61.0,70.57142857142857,37.875,10.6
3086,Patrick McEleney,67,68,900000,1500,180,84,27,Right,66.5,53.0,61.166666666666664,61.0,71.57142857142857,60.875,10.6
3087,George Moncur,67,68,900000,5900,176,63,27,Right,69.0,46.333333333333336,60.833333333333336,66.0,63.57142857142857,59.875,10.8
3088,Pardo,67,67,575000,2500,188,78,32,Right,39.0,65.33333333333333,61.333333333333336,49.333333333333336,60.285714285714285,53.5,10.2
3089,Alessandro Iacobucci,67,67,550000,1500,187,82,29,Right,22.0,17.666666666666668,33.5,26.666666666666668,47.42857142857143,20.0,65.6
3090,Daniel Høegh,67,67,675000,3400,190,79,29,Right,49.5,65.0,54.833333333333336,53.333333333333336,58.42857142857143,41.875,10.6
3091,Nicklas Helenius,67,67,800000,5600,196,83,29,Right,64.0,29.666666666666668,52.5,50.666666666666664,55.714285714285715,66.125,12.4
3092,Jakub Słowik,67,69,650000,1600,190,82,29,Right,12.0,14.666666666666666,32.5,18.333333333333332,38.857142857142854,18.25,64.6
3093,Elvis Manu,67,68,900000,4400,173,64,27,Right,67.0,27.0,56.0,58.333333333333336,77.0,62.375,9.6
3094,Denis Thomalla,67,67,825000,5800,186,75,28,Right,65.5,27.0,55.666666666666664,55.333333333333336,66.14285714285714,61.25,12.8
3095,Sven Schipplock,67,67,725000,6300,186,84,31,Right,62.5,32.333333333333336,62.166666666666664,55.0,66.71428571428571,61.5,7.4
3096,Josh Morris,67,67,800000,4400,182,72,28,Left,64.5,56.333333333333336,62.166666666666664,64.66666666666667,71.85714285714286,64.0,10.4
3097,Kieron Freeman,67,67,675000,10500,178,79,28,Right,64.5,66.33333333333333,58.666666666666664,65.0,69.28571428571429,48.625,13.0
3098,Nam Joon Jae,67,67,675000,2500,183,75,32,Right,67.5,21.666666666666668,54.666666666666664,61.666666666666664,75.57142857142857,56.125,12.4
3099,Vitus Eicher,67,67,550000,4200,191,85,29,Left,18.0,13.333333333333334,30.666666666666668,18.666666666666668,49.142857142857146,18.5,66.0
3100,Maciej Makuszewski,67,67,750000,3900,176,69,30,Right,62.0,44.666666666666664,60.0,61.0,78.14285714285714,56.75,9.2
3101,Benjamin Pranter,67,67,750000,4400,181,77,30,Right,65.5,48.333333333333336,60.666666666666664,64.33333333333333,67.28571428571429,66.5,11.4
3102,Thilo Leugers,67,67,675000,1500,184,77,29,Left,64.5,65.33333333333333,62.333333333333336,67.0,69.42857142857143,59.625,12.8
3103,Mitchell te Vrede,67,67,825000,10500,193,83,29,Right,54.5,23.333333333333332,53.833333333333336,44.0,58.0,59.875,8.4
3104,Nicolai Larsen,67,69,675000,3500,190,83,29,Right,16.5,14.333333333333334,33.666666666666664,27.666666666666668,42.57142857142857,18.0,67.8
3105,Jake Forster-Caskey,67,70,950000,5900,178,64,26,Left,66.5,59.333333333333336,62.0,60.333333333333336,70.85714285714286,60.625,10.4
3106,Numa Lavanchy,67,70,850000,2800,174,73,27,Right,66.0,60.333333333333336,63.0,61.0,76.28571428571429,58.625,10.4
3107,Jonas Knudsen,67,68,775000,2800,185,82,27,Left,63.0,66.0,62.0,63.666666666666664,72.57142857142857,52.375,12.4
3108,Collin Quaner,67,67,800000,13000,191,79,29,Right,65.5,23.666666666666668,55.833333333333336,63.0,61.714285714285715,56.5,11.2
3109,Santiago Gallucci,67,67,675000,4200,180,71,29,Right,54.0,66.66666666666667,60.833333333333336,64.33333333333333,65.14285714285714,49.5,12.2
3110,Renato Neto,67,67,775000,5600,185,84,28,Right,66.5,68.33333333333333,68.16666666666667,70.66666666666667,43.57142857142857,64.625,13.2
